,title,sentiment
2576,"for the last quarter of 2010 , componenta s net sale doubled to eur131m from eur76m for the same period a year earlier , while it moved to a zero pre tax profit from a pre tax loss of eur7m .",2
1187,you re not alone .,1
2476,"with this agreement , we can continue our good cooperationand at the same time release capital that ha been tied up in ourmachinery operation .",2
1560,the first of the two project phase is expected to be completed by the end of 2012 .,1
438,"the group s consolidated net sale for 2009 totaled 1.5 billion euro and it employ approximately 10,000 person .",1
2704,"operating profit wa eur 24.5 mn , up from eur 23.0 mn .",2
1429,the company say it is difficult to estimate the market situation for the whole year 2009 .,1
1837,the property were purchased from swedish private equity real estate firm niam and goldman sachs whitehall street real estate fund .,1
166,"at present , the trade mark pit produkt is little known outside the north west of russia .",0
59,"so far norwegian norske skog ha reduced the staff level by 1,000 people and plan to reduce production by 200,000 ton in 2008 , while finnish swedish stora enso is to cut staff by 1,700 people and production by 500,000 ton .",0
611,"the company operates through four principal division consumer packaging office paper speciality paper , a well a market pulp and energy .",1
530,"apart from nordea , also ergo is competing for the position among the top three pension fund provider in estonia .",1
2833,componenta increased it stake in turkish steel company doktas dokumculuk ticaret ve sanayi a.s. to 92.6 pct stake in march 2007 .,2
49,the administrator have indicated a need for 900 job cut at the irish insurer over the next 15 month .,0
2292,"ragutis , controlled by the finnish brewery olvi , achieved a 5.7 percent rise in beer sale to 22.6 million liter and held a 10.75 percent market share .",2
1364,nokia ha inaugurated it manufacturing plant near chennai on 11 mar 2006 .,1
844,"when completed , the 120 meter watchtower will be the highest building in ireland .",1
48,danish company flsmidth ha acknowledged that it ha violated a patent held by finnish metso .,0
719,"ssh communication security corporation is headquartered in helsinki , finland .",1
1728,"g engineering will install the valve at a liquefied natural gas lng plant it ha built for uae lng extraction and gas plant operator gasco in ruwais , uae .",1
1920,"munich , 14 january 2008 bavaria industriekapital ag closed the acquisition of elcoteq communication technology gmbh in offenburg , germany , with the approval of the",1
2167,teliasonera ha secured delivery for 4g modem with support for 3g and 2g during the second quarter 2010 .,2
2884,"finnish financial group aktia report operating profit of eur 44.4 mn in january september 2009 , up from eur 37.3 mn in the corresponding period in 2008 .",2
632,"participant at any of the book discussion or other special event , or visitor to the car dealership were eligible to enter the drawing for the 2005 silver , four door altima .",1
1196,the ship unloader is totally enclosed along the entire conveying line to the storage facility .,1
2053,"at first , solteq s service to company operating in the st. petersburg area will include maintenance and material management system and data collection solution .",1
2003,"the swedish buyout firm ha sold it remaining 22.4 percent stake , almost eighteen month after taking the company public in finland .",1
25,reported operating margin wa a negative 5.9 % .,0
907,the aforementioned shareholder have informed that they will propose to the annual general meeting that the number of member of the board of director shall be five and that besides the present member of the board of director also mr lassi noponen shall be elected to the board of director .,1
2405,the company s market share is continued to increase further .,2
276,"operating profit for the 12 month period decreased from eur28 .2 m while net turnover increased from eur313 .42 m , a compared to the financial year 2004 .",0
2428,"fiskars , the world s 1 scissors brand tm , recently won learning magazine s 2011 teacher choice award for the classroom .",2
2654,finnish bank of land s consolidated net operating profit increased from eur 4.8 mn in the first quarter of 2005 to eur 6.4 mn in the first quarter of 2006 .,2
2563,"viking line s cargo revenue increased by 5.4 % to eur 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo unit .",2
361,"the group s operating loss wa eur 0.8 mn , down from a profit of eur 2.5 mn in 2004 .",0
1105,"teollisuuden voima oyj , the finnish utility known a tvo , said it shortlisted mitsubishi heavy s eu apwr model along with reactor from areva , toshiba corp. , ge hitachi nuclear energy and korea hydro nuclear power co. .",1
1431,the total project duration is three year and it is valued at some eur11 .5 m .,1
1938,"the company is owned by the state of finland and the european aeronautic defense and space company eads n.v. tekla is an international software company that provides solution for building and construction , energy distribution and municipality .",1
2254,finnair wa able to operate most of it leisure flight despite the strike .,2
1710,"nokia will provide indosat turnkey service , including civil work , network planning , implementation and integration of a wcdma 3g hspa network .",1
2362,sale for the department store division increased by 15 % and sale for the clothing store subsidiary seppala increased by 8 % meanwhile sale for hobby hall decreased by 12 % .,2
2541,"a a result , the distribution company will start to distribute , in addition to their current product offering , shimano reel , rod and other shimano fishing tackle product on an exclusive basis .",2
297,finnish retail software developer aldata solution oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0
1091,"finnish bank pohjola bank plc hel poh1s said today that it will issue a eur 40 million usd 51.2 m index linked bond , pohjola tutkimuksen tahdet vii 2010 pohjola research star vii 2010 , on october 27 , 2010 .",1
240,"operating profit for the 12 month period decreased from eur2 .9 m while turnover increased from eur24 .5 m , a compared to the financial year 2004 .",0
