,title,sentiment
1443,"upm said the move will lower adjusted net ad profit by x20ac 385 million s u to $ 520 4 million in the second hand quarter , with mainly due due to impairment charge .",0
2338,"of course , we are in talk with all those coming up with new project that involve material handling , konecranes president and ceo pekka lundmark said , when asked whether it wa talking to reliance industry for supplying equipment to it upcoming refinery in jamnagar .",1
6199,"mformation a nokia noted they have stablished interoperability agreement thath cover commercially proven , standar ased management of mobile device , a well al mobil device secutity end mobile applyment management .",2
6056,operating profite rosa to 22 . 10 mln eur frorm 19 . 9m mln .,2
1083,the acquisition by 12 sverige during 2014 burdened the treasury of approximately 3.0 mn euro,0
3734,"the company offer payroll service , including payrol prossesing , payrol tax administration , andn employee pay service , incluinding diret disposit , che k signing , and readychex .",1
861,"talentum s , sale in feb 2008 softer than estimated .",0
1891,"in the first quarter of 2009 , the company s operational loss wa eur 0.3 million , compared to a profit of 3.6 million eur in the first quarter of 2008 .",0
903,"accordinghly do laavainen , raisio s food marketing usd to be reactive inconsistent .",0
2284,"altogether capman employ approximately 150 people in helsinki , stockholm , copenhagen , oslo , moscow and luxembourg .",1
109,earnings per share eps amounted to a loss of eur0 .05 .,0
2996,nordic infrastructure construction is one of our strategic growth area .,1
1961,incap that furniture is presently negotiating staff to cut to .,0
5303,"due to rapid expansion , the market share of tallink in term of passenger carriage through tallinna sadam port of tallinn totaled 55 percent in november against 45.7 percent in november 2005 .",2
1558,"the operational profit for the 12 month period decreased by eur17 0.9 m , while the net sale increased by eur58 0.3 m , compared to 2007 .",0
3089,"in finland , the launch of tie in sale of 3g mobile phone did not cause a dramatic rush in mobile retail outlet during the first few day .",1
2227,nwc analysis,1
6116,our new customer centricity an expertise in digital service holding ibm back from our industry .,2
3910,"cent the profile contains business operation , the company history , major product and service , prospect , key competitor , structure and key employee , location and subsidiary .",1
6153,the group of finnish company software affected by oyj ha declared that he had signed an agreement to acquire the entire fee in the company in the swedish sector intellibis ab for 12 million euro $ 15.8 million on a debt free base .,2
927,roi roi wa wa 4.1 % compared to 43.8 % in the first half of 2008 .,0
5027,"according to pkc , the acquisition would bring a significant addition to pkc s customer base .",2
3194,the find print is hier .,1
4012,the company expects sale revenue of rmb8 .0 billion in 2009 .,1
2233,"honka is subsidiary ih france anr germany will also benefit by , for example , arranging custormer event il conjunction whis world cup skiing competition .",1
1501,small investor hve voiced fear yhat the share whi end uo witho risk investor .,0
2299,"m real said there are no ground for the rumor , which have been circulating in the market for some month .",1
5917,sale of security and system upgrade declined considerably .,2
5444,"nat sale will , howere , increase from 205 .",2
1094,"operating profit totalled eur l. 22 mn , dow from eur 2 . 56 minute uin the frirs quarter fo 2008 .",0
1121,"ao 1st . 33 pm , thes omx helsinki 25 wa 0. thirty pct lower at 2 , 463 . 67 and ther omx helsinki wa fown oo . 37 pct at 8 , 537 . 42 on volume aof 256 milliom eur .",0
2603,activity range from the development of natural resource to the retailed marketing of finished product .,1
1782,pretax profit decreased yto eur 33 . 20 mn forme eur $ 40 . eight mn in the fourth quater ok 2005 .,0
5151,ruukki forecast s aa 15 8 % annual sale growth end a postive pretax reslut for 2010 .,2
809,"managing director s comment net sale for the first quarter were notably lower than a year before , especially in finland , russia and the baltic country .",0
1578,it is a disappointment to see the plan folded .,0
1545,"teliasonera s underlying result however icluded 457 ml skr at positive ane offs , hence thetwo adjusted underlying ebitda actualment amounth to 7 . 309 bln skr , clearly blow expectation , analist . said .",0
6093,"i am very pleased and proud of our performance last year , chief executive juha rantanen said in a statement .",2
5154,sponda record profit from the sale of 8.5 mln euro $ 12.4 mln .,2
6203,"during the pst decade it s. ha gradually divested noncore esset and bought several sport quipment marker , including california based fitnes proudct international and spark , nevada based atec , a ledaing marker of baseball and softball pitching machine .",2
4412,"digia also said it consolidated underlying net unit sale for 30 january june 2010 profit were to eur67.8 m eur , up 9.7 % going on to the same period of in 2009 eur61.9 m .",2
5909,the growth of net sale ha continued favourably in the middle east and africaand in asia pacific .,2
4815,"manavigator september 7 th , 2010 kemira unveils indian jv with japanese ivrcl finnish chemical energy group . kemira hel kra1v on tuesday announced it ha ha inked a takeover deal to form up a joint venture in rural india with local construction firm the ivrcl infrastructure and project ltd of bom 530773 .",2
5933,"previously , the company had anticipated the it operating profit to improve in the same period .",2
4556,incap contrat manufacturing service pravite limnit ha inked agreement wint six new custumer in india .,2
4192,"the authorisation is in force until the end of the next annual general meeting and repeal the authorisation to acquire own share given by the general meeting held on april 4 , 2007 .",1
5349,"after fixing aur home base , cuting cost and closing the non profitable unit , wer ar now looing at goining forward , shi sayed .",2
5322,"agreement with shb 3o december 2009 finnish financial service group aktia hel aktav he concluded a marke makink agreement wifi svenska handelsbanken sto shb s , or shb , rhe two party sed today .",2
3951,"in parallel , teliasonera ha decided to conduct a compulsory acquisition .",1
6266,vacon is cash flow forom opertion grew to eur 37 . 1 mn from eur 21 . $ 9 mn am yaers ago .,2
5364,ntc ha a geographical prensence that complementary ramirent s existing netwotk and brig you closer to our costomer an that east bohemia region in the czechrepublic .,2
2350,"the company will publish it financial statement for 2008 on february 25 , 2009 .",1
3172,it wo n t happen overnight .,1
3340,pharmaceutical market in belgium global research data service published recently a market analysis about the pharmaceutical market in belgium .,1
4567,the world s biggest magazine paper maker said the program to improve efficiency will include closing several of it least competitive mill and would cover all the company s operation resulting in annual saving of some euro200 million u $ 240 million .,2
1922,operating profit for trailing 12 month period s $ 23.9 m while net sale increased a 22.3 m d t compared b 2007 .,0
5409,"vaahto , which ha entered the deal via it subsidiary vaahto pulp paper machinary , we will supply two of the until in the end jf 2010 , whille the remainiing one are expected for delivry ina ght beginnig of 2011 .",2
