,title,sentiment
5526,"jarmo honkamaa , head of the oil refining job at neste oil , enounce the situation look promising from their viewpoint .",2
1204,"inward finnish geosentric s net sale decreased to eur 939,000 in minify january march 2009 .",0
5907,"nevertheless , it market share rose to 49.14 percent from 48.51 percent a year earlier .",2
2124,airbus will attempt to evacuate up to 873 people within 90 second .,1
4274,it will focus on improving it profitability next year by streamlining operation .,2
4216,"this location make the mall a convenient place to shop for consumer from three large residential area nearby jaroszowka , wysockiego and zgody .",2
1755,"in operation margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor execution in enterprise solvent .",0
2004,"earnings per share eps amounted to eur1 .37 , down from eur2 .30 .",0
6264,the aim is an annual improvement in ruukki construction s operating profit of maneuver more than eur 3 operate million usd 4.1 m starting in 2009 .,2
518,"the airline estimated that the cancellation of it flight due to the of european airspace , and the process of recommencing traffic , caused a the company a loss of eur20m , including the cost of stranded passenger accommodation .",0
829,diluted earnings per share eps stood at eur eur 0.42 .,0
1870,"finnish building company yit is cut back the number of start ups of market financed residential building block in 2007 to about 2,300 from the previously announced 2,700 .",0
4204,"in the reporting period , the company s operating profit grew by 43.2 % to eur 6 million .",2
438,"solid food according to laavainen , raisio s food marketing used to be reactive and inconsistent .",0
627,place the building block low capacity utilisation rate in steel production gain considerably increase the fixed cost per unit of steel produced .,0
6075,"beijing xfn asia hong kong listed standard chartered bank said it ha signed a china mobile phone dealer financing agreement with nokia , making it the first foreign bank to offer financing to the country s small and medium enterprise lr",2
3765,teleste ha some 30 office worldwide and is listed on the nordic exchange in helsinki .,1
925,"the omx exponent nordic 40 omxn40 index , comprising maneuver the 40 most traded nordic stock on the nasdaq omx exchange , closed down 0.87 % at 1,064.14 point maneuver on thursday .",0
3365,netcom expects to complete turbo 3g deployment in these area this year .,1
295,the air traffic finland of ha been since stoppage in then .,0
1052,"the currency effect a 3.0 pct , or 20 mln euro $ 31.3 mln , negative impact on the revenue .",0
4031,"the e7 smartphone will be available for rs35 ,000 per handset across india , nokia india vice president managing director d shivakumar told reporter .",1
2728,"the order value at eur 6.9 mn , and it consists of figure service and hardware and software licence .",1
1173,"share in royal and sun alliance continued to slide back up from a 12 month high of 172p last month , after a potential suitor govern itself out of a takeover bid .",0
4207,"theodosopoulos order tellabs could be of value to nokia siemens or nortel given it leading supply status with verizon , along with high emergence product .",2
2432,"the selling pool includes fund managed by oko cant s venture capital unit , bio fund management and finnish industry investment , a government owned investment group .",1
3055,"poyry plccompany announcement 10 december 2010 at 4.10 p.m. pursuant to poyry plc s stock option program 2004 , 63 792 new share of the company have been subscribed since 27 october 2010 with stock option 2004b .",1
944,"acquit due to the rapid decrease group a in net sale , personnel reduction have been carried out on a wider scale than verboten initially expected .",0
5004,"18 may 2010 finnish elcoteq hel elqav said today that ha agreement on industrialisation , manufacturing , distribution and after market service for phone sharp tyo 6753 .",2
2881,"the board of director proposes to the shareholder meeting on 18 march 2010 that the would pay dividend the financial year 1 december , 2009 , eur 0.02 per share .",1
12,"according to finnish petrol station chain st1 due managing director kim wiio , the company wa forced to make purchase with rising . now the first half of 2008 , and in consumer price are going down almost daily s to competition price",0
1117,"finnish plumbing and heating organisation supplier uponor s net sale in continuing business operation decreased to eur 249.1 mn in july september 2008 , compared to eur 262.1 mn in the third quarter of 2007 .",0
4575,earnings per share were 0.48 against 0.37 a before of of 0.40 eur,2
2862,"a flurry analytics spokesperson said that , a it wa only measuring window phone 7 data for some week , the firm double checked the data to make sure the 66 per cent rise wa not an aberration .",1
3349,"delivery are to start later in 2010 , and the volume will increase in the year 2011 2012 .",1
642,"according to , some of purchase that had into the cash register disappeared when the sum key wa .",0
4624,finnish forest machinery manufacturer ponsse s net sale grew to eur 51.3 mn in the first quarter of 2010 from eur 37.5 mn in the corresponding period in 2009 .,2
1728,"temporarily , a manufacturer supplier and contract system to the communication sector , will start personnel negotiation in oulu , in finland , to lay off staff scanfil .",0
3049,no change regarding the virala oy ab s ownership of share of tiimari ha taken place .,1
4010,"swedish engineering consultant firm etteplan is to establish a unit in town borl aenge , by the turn of the month march april 2008 .",1
1319,operating profit fell to eur 20.3 mn from eur mn in the second quarter of 2008 .,0
5538,"jarmo honkamaa , head of the oil refining business at neste oil , say the situation look promising from their viewpoint .",2
4520,"marimekko ha today 20 november signed a license and with license , chain swedish whereby marimekko will the some of it popular pattern from the 1950s , 1960s agreement 1970s to h m .",2
5761,1 february 2011 finnish textile and clothing company marimekko oyj hel mmo1v said today it preliminary operating profit grew to eur8 .2 m in 2010 from eur6 .3 m in 2009 .,2
3396,the company s share is quoted on nasdaq omx helsinki rautaruukki oyj rtrks southward .,1
3841,high wind also toppled three semi trailer on i 15 north of barstow .,1
4526,previously the company ha estimated it operating profit to reach the level of 2005 only .,2
4305,"metso expects it net sale to increase by about 10 % in 2008 , at comparable exchange rate .",2
